"TRS_DT","LOC_NO","DIV_NO","net_sales","net_units","pa_sales","pa_units","pam_sales","pam_units","total_markdowns","avg_ticket_amt","avg_ticket_units","lease_sales","lease_units","kenmore_net_sale","craftsman_net_sale","diehard_net_sale","kenmore_net_units","craftsman_net_units","diehard_net_units","pos_source_system","trs_dt_sk_id","gross_profit","reject_reason"
"2017-01-31","5064","22","-279.99000000000001","-1","0","0","0","0","-120","0","0","0","0","0","0","0","0","0","0","T","20170131","","Unable to find POS in dim.location5064"
"2017-01-31","5064","26","3607.8499999999999","12","622.96000000000004","4","3414.9400000000001","6","2695","3414.9400000000001","6","1495.5799999999999","4","3607.8499999999999","0","0","12","0","0","T","20170131","","Unable to find POS in dim.location5064"
"2017-01-31","5064","46","3941.4299999999998","6","1051.97","3","3919.4699999999998","4","2910.4899999999998","3919.4699999999998","4","1093.5599999999999","2","3919.4700000000003","0","0","4","0","0","T","20170131","","Unable to find POS in dim.location5064"
"2017-01-31","6901","20","34.969999999999999","3","0","0","0","0","0","0","0","0","0","19.98","0","0","2","0","0","T","20170131","","Unable to find POS in dim.location6901"
"2017-01-31","6901","22","2324.8600000000001","4","0","0","2306.8299999999999","3","1465.0999999999999","2306.8299999999999","3","0","0","2324.8600000000001","0","0","4","0","0","T","20170131","","Unable to find POS in dim.location6901"
"2017-01-31","6901","26","684.98000000000002","2","209.99000000000001","1","649.99000000000001","1","1090","649.99000000000001","1","0","0","684.98000000000002","0","0","2","0","0","T","20170131","","Unable to find POS in dim.location6901"
"2017-01-31","6901","46","2746.9200000000001","6","809.98000000000002","2","2649.98","2","2250","2649.98","2","0","0","2674.9799999999996","0","0","3","0","0","T","20170131","","Unable to find POS in dim.location6901"
"2017-01-31","7820","46","269.99000000000001","1","0","0","269.99000000000001","1","30","269.99000000000001","1","0","0","269.99000000000001","0","0","1","0","0","T","20170131","","Unable to find POS in dim.location7820"
"2017-01-31","9299","22","432.98000000000002","2","39.990000000000002","1","432.98000000000002","2","167","432.98000000000002","2","0","0","0","0","0","0","0","0","T","20170131","","Unable to find POS in dim.location9299"
"2017-01-31","9299","26","1061.95","4","0","0","999.98000000000002","2","1500","999.98000000000002","2","0","0","1061.95","0","0","4","0","0","T","20170131","","Unable to find POS in dim.location9299"
"2017-01-31","9299","46","809.99000000000001","1","0","0","809.99000000000001","1","490","809.99000000000001","1","0","0","809.99000000000001","0","0","1","0","0","T","20170131","","Unable to find POS in dim.location9299"
"2017-01-31","9333","9","83.980000000000004","2","0","0","0","0","136","0","0","0","0","0","0","0","0","0","0","T","20170131","","Unable to find POS in dim.location9333"
"2017-01-31","9333","22","349.99000000000001","1","0","0","349.99000000000001","1","350","349.99000000000001","1","0","0","0","0","0","0","0","0","T","20170131","","Unable to find POS in dim.location9333"
"2017-01-31","9333","46","-310","0","0","0","-310","0","-120","-310","0","0","0","0","0","0","0","0","0","T","20170131","","Unable to find POS in dim.location9333"
"2017-01-31","9935","22","584.99000000000001","1","0","0","584.99000000000001","1","395","584.99000000000001","1","0","0","584.99000000000001","0","0","1","0","0","T","20170131","","Unable to find POS in dim.location9935"
"2017-01-31","9935","26","2648.9200000000001","7","0","0","2528.9699999999998","3","1271","2528.9699999999998","3","0","0","119.95","0","0","4","0","0","T","20170131","","Unable to find POS in dim.location9935"
"2017-01-31","9935","42","-19.989999999999998","-1","0","0","-19.989999999999998","-1","-80","0","0","0","0","-19.990000000000009","0","0","-1","0","0","T","20170131","","Unable to find POS in dim.location9935"
"2017-01-31","9935","46","1720.0799999999999","2","0","0","1709.0999999999999","1","190.88999999999999","1709.0999999999999","1","0","0","0","0","0","0","0","0","T","20170131","","Unable to find POS in dim.location9935"
"2017-01-31","9937","22","929.98000000000002","2","209.99000000000001","1","899.99000000000001","1","350","899.99000000000001","1","0","0","929.98000000000002","0","0","2","0","0","T","20170131","","Unable to find POS in dim.location9937"
"2017-01-31","9937","26","1872.0599999999999","4","368.98000000000002","2","1839.98","3","1946.8900000000001","1839.98","3","0","0","1472.0699999999999","0","0","3","0","0","T","20170131","","Unable to find POS in dim.location9937"
"2017-01-31","9937","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20170131","","Unable to find POS in dim.location9937"
"2017-01-31","9958","6","99.989999999999995","1","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","T","20170131","","Unable to find POS in dim.location9958"
"2017-01-31","9958","20","239.97","3","0","0","219.99000000000001","1","30","0","0","0","0","239.97","0","0","3","0","0","T","20170131","","Unable to find POS in dim.location9958"
"2017-01-31","9958","22","-19.989999999999998","-1","0","0","0","0","0","0","0","0","0","-19.989999999999998","0","0","-1","0","0","T","20170131","","Unable to find POS in dim.location9958"
"2017-01-31","9958","26","686.87","3","0","0","674.88","2","1525.0999999999999","674.88","2","0","0","674.88","0","0","2","0","0","T","20170131","","Unable to find POS in dim.location9958"
"2017-01-31","9958","46","113.97","2","0","0","0","0","0","0","0","0","0","113.97","0","0","2","0","0","T","20170131","","Unable to find POS in dim.location9958"
"2017-02-01","1741","20","29.98","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location1741"
"2017-02-01","1741","22","677.98000000000002","2","0","0","649.99000000000001","1","350","649.99000000000001","1","0","0","27.989999999999998","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location1741"
"2017-02-01","1741","26","629.99000000000001","1","169.99000000000001","1","629.99000000000001","1","200","629.99000000000001","1","0","0","629.99000000000001","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location1741"
"2017-02-01","1803","26","1880.52","7","0","0","1460.3399999999999","2","499.42000000000002","1460.3399999999999","2","0","0","79.980000000000004","0","0","3","0","0","T","20170201","","Unable to find POS in dim.location1803"
"2017-02-01","1928","20","149.99000000000001","1","0","0","0","0","20","0","0","0","0","149.99000000000001","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location1928"
"2017-02-01","1928","22","325.98000000000002","2","0","0","199.99000000000001","1","74","199.99000000000001","1","0","0","325.98000000000002","0","0","2","0","0","T","20170201","","Unable to find POS in dim.location1928"
"2017-02-01","1928","46","2214.9400000000001","5","0","0","2069.9899999999998","1","1830","2069.9899999999998","1","0","0","2153.9699999999998","0","0","3","0","0","T","20170201","","Unable to find POS in dim.location1928"
"2017-02-01","1936","9","22.949999999999999","1","0","0","0","0","17.039999999999999","0","0","0","0","0","22.949999999999999","0","0","1","0","T","20170201","","Unable to find POS in dim.location1936"
"2017-02-01","1936","20","512.86000000000001","3","0","0","0","0","207.11000000000001","0","0","0","0","512.86000000000001","0","0","3","0","0","T","20170201","","Unable to find POS in dim.location1936"
"2017-02-01","1936","26","1978.9400000000001","6","0","0","1858.98","3","1140.99","1858.98","3","0","0","119.95999999999999","0","0","3","0","0","T","20170201","","Unable to find POS in dim.location1936"
"2017-02-01","1936","46","334.97000000000003","3","0","0","229.99000000000001","1","60","229.99000000000001","1","0","0","284.98000000000002","0","0","2","0","0","T","20170201","","Unable to find POS in dim.location1936"
"2017-02-01","1937","20","319.98000000000002","2","0","0","219.99000000000001","1","30","0","0","0","0","319.98000000000002","0","0","2","0","0","T","20170201","","Unable to find POS in dim.location1937"
"2017-02-01","1937","22","-850.65999999999997","0","-134.99000000000001","-1","-850.65999999999997","0","-148.34999999999999","-850.65999999999997","0","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location1937"
"2017-02-01","1937","26","484.98000000000002","2","199.99000000000001","1","449.99000000000001","1","270","449.99000000000001","1","0","0","484.98000000000002","0","0","2","0","0","T","20170201","","Unable to find POS in dim.location1937"
"2017-02-01","1937","46","437.87","9","0","0","0","0","0","0","0","0","0","237.93000000000001","0","0","5","0","0","T","20170201","","Unable to find POS in dim.location1937"
"2017-02-01","2559","6","169.99000000000001","1","0","0","0","0","130","0","0","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location2559"
"2017-02-01","2559","26","3028.9299999999998","6","0","0","2959.96","4","1660","2959.96","4","0","0","3028.9300000000003","0","0","6","0","0","T","20170201","","Unable to find POS in dim.location2559"
"2017-02-01","2559","46","25","1","0","0","0","0","0","0","0","0","0","25","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location2559"
"2017-02-01","3015","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location3015"
"2017-02-01","3015","46","1094.9200000000001","6","0","0","899.99000000000001","1","510","899.99000000000001","1","0","0","983.97000000000003","0","0","3","0","0","T","20170201","","Unable to find POS in dim.location3015"
"2017-02-01","3792","22","1294.97","5","239.97999999999999","2","1274.97","4","394.00999999999999","1274.97","4","0","0","0","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location3792"
"2017-02-01","3792","26","3252.8200000000002","7","209.99000000000001","1","3174.8499999999999","5","1925.1099999999999","3174.8499999999999","5","0","0","2152.8299999999999","0","0","6","0","0","T","20170201","","Unable to find POS in dim.location3792"
"2017-02-01","3792","46","0","1","0","0","0","1","150","0","1","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location3792"
"2017-02-01","4973","26","-2660.9499999999998","-4","-269.99000000000001","-1","-2599.98","-2","-1000","-2599.98","-2","0","0","-60.969999999999999","0","0","-2","0","0","T","20170201","","Unable to find POS in dim.location4973"
"2017-02-01","4973","46","49.979999999999997","1","0","0","0","0","0","0","0","0","0","49.979999999999997","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location4973"
"2017-02-01","5056","6","-247.5","-1","0","0","0","0","-1152.49","0","0","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location5056"
"2017-02-01","5056","20","15.99","1","0","0","0","0","0","0","0","0","0","15.99","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location5056"
"2017-02-01","5056","22","649.98000000000002","2","0","0","0","0","70","0","0","0","0","19.989999999999998","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location5056"
"2017-02-01","5056","26","68.969999999999999","2","0","0","0","0","0","0","0","0","0","68.969999999999999","0","0","2","0","0","T","20170201","","Unable to find POS in dim.location5056"
"2017-02-01","5064","6","296.99000000000001","1","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location5064"
"2017-02-01","5064","22","399.97000000000003","3","0","0","59.990000000000002","1","140","0","0","0","0","19.989999999999998","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location5064"
"2017-02-01","5064","26","542.97000000000003","2","0","0","499.99000000000001","1","100","499.99000000000001","1","0","0","42.979999999999997","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location5064"
"2017-02-01","5064","46","549.98000000000002","2","0","0","499.99000000000001","1","270","499.99000000000001","1","0","0","499.99000000000001","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location5064"
"2017-02-01","6901","46","1000.97","2","0","0","989.99000000000001","1","890","989.99000000000001","1","0","0","989.99000000000001","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location6901"
"2017-02-01","7820","26","364","1","0","0","364","1","235.99000000000001","364","1","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location7820"
"2017-02-01","9299","22","2489.0300000000002","3","728.98000000000002","2","2489.0300000000002","3","2060.9400000000001","2489.0300000000002","3","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location9299"
"2017-02-01","9299","26","-8.9900000000000002","0","0","0","0","0","0","0","0","0","0","-8.9900000000000002","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location9299"
"2017-02-01","9299","46","1348","1","503.99000000000001","1","1348","1","1251.99","1348","1","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location9299"
"2017-02-01","9299","82","852.70000000000005","2","0","0","0","0","1647.29","0","0","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location9299"
"2017-02-01","9333","9","79.989999999999995","1","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location9333"
"2017-02-01","9333","22","1489.97","3","-129.99000000000001","-1","630","0","1790","630","0","0","0","-11.99","0","0","-1","0","0","T","20170201","","Unable to find POS in dim.location9333"
"2017-02-01","9333","26","1114.97","3","0","0","1114.97","3","735","949.98000000000002","2","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location9333"
"2017-02-01","9333","46","89.739999999999995","5","-559.99000000000001","-1","89.739999999999995","5","50.210000000000001","89.739999999999995","5","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location9333"
"2017-02-01","9333","83","8.3900000000000006","1","0","0","0","0","3.6000000000000001","0","0","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location9333"
"2017-02-01","9935","22","0","0","0","0","-629.99000000000001","-1","200","-629.99000000000001","-1","0","0","0","0","0","0","0","0","T","20170201","","Unable to find POS in dim.location9935"
"2017-02-01","9935","46","1257.9200000000001","5","0","0","1099.99","1","430","1099.99","1","0","0","1149.97","0","0","2","0","0","T","20170201","","Unable to find POS in dim.location9935"
"2017-02-01","9937","22","149.99000000000001","1","0","0","149.99000000000001","1","0","0","0","0","0","149.99000000000001","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location9937"
"2017-02-01","9937","26","-519","-1","-169.99000000000001","-1","-519","-1","-310.99000000000001","-519","-1","0","0","-519","0","0","-1","0","0","T","20170201","","Unable to find POS in dim.location9937"
"2017-02-01","9937","46","479.99000000000001","1","0","0","479.99000000000001","1","170","479.99000000000001","1","0","0","479.99000000000001","0","0","1","0","0","T","20170201","","Unable to find POS in dim.location9937"
