"TRS_DT","LOC_NO","net_sales","net_units","pa_sales","pa_units","pam_sales","pam_units","total_markdowns","avg_ticket_amt","avg_ticket_units","lease_sales","lease_units","spp_sales","spp_merch_sales","bulk_sales","bulk_units","sears_credit_sales","other_credit_sales","kenmore_net_sale","craftsman_net_sale","diehard_net_sale","kenmore_net_units","craftsman_net_units","diehard_net_units","pos_source_system","trs_dt_sk_id","reject_reason"
"2017-02-27","9937","1845.95","5","119.98999999999999","1","1829.96","4","720","1829.96","4","0","0","0","0","0","0","1175.6600000000001","2253.4899999999998","895.97000000000003","0","0","3","0","0","T","20170227","Unable to find POS in dim.location9937"
"2017-02-27","9958","918.96000000000004","3","0","0","499.99000000000001","1","324.01999999999998","499.99000000000001","1","0","0","0","441.95999999999998","0","0","-24.760000000000002","524.23000000000002","477","0","0","1","0","0","T","20170227","Unable to find POS in dim.location9958"
"2017-02-28","1928","3318.5100000000002","7","0","0","2997.5799999999999","3","1952.3900000000001","2997.5799999999999","3","0","0","0","199.99000000000001","0","0","0","3642.0500000000002","2809.9300000000003","199.99000000000001","0","5","1","0","T","20170228","Unable to find POS in dim.location1928"
"2017-02-28","1936","8349.7199999999993","19","1173.95","5","8034.6899999999996","10","3750.0700000000002","7804.6999999999998","9","0","0","0","0","0","0","5533.2799999999997","11157.360000000001","6990.9200000000001","0","0","16","0","0","T","20170228","Unable to find POS in dim.location1936"
"2017-02-28","1937","965.29999999999995","3","257.99000000000001","1","915.11000000000001","1","237.68000000000001","915.11000000000001","1","0","0","0","0","0","0","520.69000000000005","1412.97","50.189999999999998","0","0","2","0","0","T","20170228","Unable to find POS in dim.location1937"
"2017-02-28","2559","4494.8800000000001","15","0","0","3870.3800000000001","7","1305.95","3570.3900000000003","6","0","0","0","483.57999999999998","0","0","1020.76","4439.0600000000004","1040.26","183.59","0","6","1","0","T","20170228","Unable to find POS in dim.location2559"
"2017-02-28","3792","-1519.8","0","-351.99000000000001","-1","-1551.98","-2","-224.19999999999999","-1551.98","-2","0","0","0","0","0","0","-2187.0100000000002","-1898.52","-1482.8099999999999","0","0","1","0","0","T","20170228","Unable to find POS in dim.location3792"
"2017-02-28","4052","-348.17000000000002","-1","0","0","-348.17000000000002","-1","-551.82000000000005","-348.17000000000002","-1","0","0","0","0","0","0","0","0","-348.17000000000002","0","0","-1","0","0","T","20170228","Unable to find POS in dim.location4052"
"2017-02-28","4973","2567.9400000000001","8","291.95999999999998","4","2547.9499999999998","7","1061.9000000000001","1349.96","6","0","0","0","0","0","0","1572.9300000000001","1916.9000000000001","1119.96","0","0","4","0","0","T","20170228","Unable to find POS in dim.location4973"
"2017-02-28","5056","649.99000000000001","1","0","0","649.99000000000001","1","250","649.99000000000001","1","688.99000000000001","1","0","0","0","0","0","688.99000000000001","649.99000000000001","0","0","1","0","0","T","20170228","Unable to find POS in dim.location5056"
"2017-02-28","5064","1425.95","5","359.98000000000002","2","1397.97","3","734","899.98000000000002","2","0","0","0","0","0","0","1560.6300000000001","2032.1099999999999","2357.9700000000003","0","0","3","0","0","T","20170228","Unable to find POS in dim.location5064"
"2017-02-28","6901","1073.5","0","0","0","1484.99","1","43.5","1484.99","1","0","0","0","0","0","0","0","1155.6300000000001","-3.9900000000000002","-408.49000000000001","0","0","-1","0","T","20170228","Unable to find POS in dim.location6901"
"2017-02-28","9299","2510.8600000000001","2","719.99000000000001","1","2499.8800000000001","1","1800.1099999999999","2499.8800000000001","1","0","0","0","0","0","0","0","3547.54","2499.8800000000001","0","0","1","0","0","T","20170228","Unable to find POS in dim.location9299"
"2017-02-28","9333","-4388.8299999999999","-9","-1879.9300000000001","-7","-4335.8500000000004","-6","1113.95","-4335.8500000000004","-6","0","0","0","220.96000000000001","0","0","-4265.8999999999996","-5112.0299999999997","-1584.8099999999999","0","0","-7","0","0","T","20170228","Unable to find POS in dim.location9333"
"2017-02-28","9935","4403.8999999999996","9","800.97000000000003","3","5363.9499999999998","5","1496","4899.9699999999993","3","0","0","0","0","0","0","-229.97999999999999","5353.0600000000004","2472.9200000000001","0","0","8","0","0","T","20170228","Unable to find POS in dim.location9935"
"2017-02-28","9937","3299.3799999999997","10","524.97000000000003","3","3077.46","3","50","3077.46","3","0","0","0","0","0","0","4072.4499999999998","4137.46","-405.57999999999993","0","0","6","0","0","T","20170228","Unable to find POS in dim.location9937"
"2017-02-28","9958","7049.8600000000006","16","714.50999999999999","3","6315.5599999999995","7","3938.9700000000003","5326.7700000000004","6","0","0","0","0","0","0","614.52999999999997","8567.9799999999996","1125.3499999999999","0","0","10","0","0","T","20170228","Unable to find POS in dim.location9958"
"2017-03-01","1741","3499.9799999999996","3","409.98000000000002","2","3549.96","4","2110","3549.96","4","0","0","0","0","0","0","137.03","4556.8900000000003","1930.54","0","0","2","0","0","T","20170301","Unable to find POS in dim.location1741"
"2017-03-01","1803","-533","0","-179.99000000000001","-1","-549","-1","-250.99000000000001","-549","-1","0","0","0","0","0","0","-859.05999999999995","-787.55999999999995","-33.989999999999995","0","0","0","0","0","T","20170301","Unable to find POS in dim.location1803"
"2017-03-01","1928","1529.9299999999998","6","0","0","1309.97","3","440.11000000000001","1289.97","3","0","0","0","220","0","0","0","1868.46","684.86000000000001","0","0","3","0","0","T","20170301","Unable to find POS in dim.location1928"
"2017-03-01","1936","419.97000000000003","1","0","0","109.98999999999999","1","214.98000000000002","0","0","0","0","16.5","0","0","0","0","136.93000000000001","109.98999999999999","24.989999999999998","0","-1","1","0","T","20170301","Unable to find POS in dim.location1936"
"2017-03-01","1937","1906.8","9","0","0","1569.95","5","750.11000000000001","1569.95","5","0","0","0","0","0","0","786.70000000000005","992.35000000000002","1206.95","0","0","5","0","0","T","20170301","Unable to find POS in dim.location1937"
"2017-03-01","2559","10323.49","52","0","0","8695.0299999999988","27","7949.9499999999998","7819.9899999999998","21","0","0","0","-99.989999999999995","0","0","0","10887.41","9029.9899999999998","118.50000000000001","0","47","0","0","T","20170301","Unable to find POS in dim.location2559"
"2017-03-01","3015","693.98000000000002","3","0","0","603.99000000000001","2","325","603.99000000000001","2","0","0","0","89.989999999999995","0","0","0","0","0","89.989999999999995","0","0","1","0","T","20170301","Unable to find POS in dim.location3015"
"2017-03-01","3792","649.71000000000004","6","0","0","270","1","786.24000000000001","270","1","0","0","0","293.73000000000002","0","0","840.44000000000005","340.32999999999998","270","293.73000000000002","0","1","3","0","T","20170301","Unable to find POS in dim.location3792"
"2017-03-01","4973","3358.6900000000001","14","0","0","3652.7599999999998","5","260.13000000000011","3652.7599999999998","5","1480.76","5","0","129.97999999999999","0","0","1506.21","3662.21","433.87000000000012","0","0","11","0","0","T","20170301","Unable to find POS in dim.location4973"
"2017-03-01","5056","1273.9000000000001","4","129.99000000000001","1","699.99000000000001","1","1321.0599999999999","0","0","0","0","0","203.99000000000001","0","0","697.10000000000002","697.10000000000002","19.989999999999998","203.99000000000001","0","1","1","0","T","20170301","Unable to find POS in dim.location5056"
"2017-03-01","5064","5490.4399999999996","22","569.97000000000003","3","4145.6499999999996","6","4317.3299999999999","3545.6600000000003","5","1718.23","3","10.18","446.89999999999998","0","0","994.47000000000003","6383.5200000000004","2661.3899999999999","279.02999999999997","0","10","3","0","T","20170301","Unable to find POS in dim.location5064"
"2017-03-01","6901","-3942.8599999999997","-3","647.98000000000002","2","-3945.4400000000005","-1","-2995.0999999999999","-4705.4300000000003","-2","0","0","0","0","0","0","329.61000000000001","-4675.1000000000004","-4904.9699999999993","759.99000000000001","0","-3","1","0","T","20170301","Unable to find POS in dim.location6901"
"2017-03-01","9299","3555.3299999999999","11","365.97000000000003","3","2959.4000000000001","5","1630.55","2959.4000000000001","5","0","0","0","0","0","0","3612.7800000000002","4433.6599999999999","3095.3500000000004","0","0","9","0","0","T","20170301","Unable to find POS in dim.location9299"
"2017-03-01","9333","3076.1000000000004","11","0","0","2837.9499999999998","6","3830.8000000000002","2837.9499999999998","6","0","0","0","-371.77999999999997","0","0","-743.72000000000003","-825.71000000000004","0","-541.75","0","0","-5","0","T","20170301","Unable to find POS in dim.location9333"
"2017-03-01","9935","19.989999999999998","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.640000000000001","19.989999999999998","0","0","1","0","0","T","20170301","Unable to find POS in dim.location9935"
"2017-03-01","9937","4007.3299999999999","11","0","0","1875.8999999999999","3","2494.5700000000002","1875.8999999999999","3","0","0","0","0","0","0","1544.1600000000001","4542.3999999999996","28.189999999999998","0","0","3","0","0","T","20170301","Unable to find POS in dim.location9937"
"2017-03-01","9958","2626.3299999999999","11","0","0","2604.96","5","1555.54","2489.96","4","0","0","0","20.390000000000001","0","0","1136.1800000000001","2991.1799999999998","2565.9200000000001","0","0","7","0","0","T","20170301","Unable to find POS in dim.location9958"
"2017-03-02","1803","7.9800000000000004","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.6500000000000004","7.9800000000000004","0","0","1","0","0","T","20170302","Unable to find POS in dim.location1803"
"2017-03-02","1928","1783.8900000000001","10","319.99000000000001","1","1289.98","2","560","1289.98","2","0","0","0","219.99000000000001","0","0","2974.6300000000001","2167.0599999999999","873.95000000000005","0","0","5","0","0","T","20170302","Unable to find POS in dim.location1928"
"2017-03-02","1936","4142.7399999999998","11","799.99000000000001","1","3819.8600000000001","3","2020.1099999999997","3819.8600000000001","3","0","0","0","0","0","0","0","5545.3299999999999","3131.8000000000002","0","0","7","0","0","T","20170302","Unable to find POS in dim.location1936"
"2017-03-02","1937","2034.7699999999998","7","269.99000000000001","1","799.9699999999998","3","1380.1700000000001","799.9699999999998","3","0","0","0","0","0","0","1916.8599999999999","2447.0300000000002","785.97000000000003","0","0","3","0","0","T","20170302","Unable to find POS in dim.location1937"
"2017-03-02","2559","4349.8599999999997","13","429.98000000000002","2","3662.6199999999999","6","1488.99","3662.6199999999999","6","0","0","0","199.99000000000001","0","0","3225.4200000000001","5085.3100000000004","2488.6500000000001","0","0","7","0","0","T","20170302","Unable to find POS in dim.location2559"
"2017-03-02","3015","1499","1","0","0","1499","1","1000.99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20170302","Unable to find POS in dim.location3015"
"2017-03-02","3792","479.98000000000002","2","0","0","429.99000000000001","1","220","429.99000000000001","1","0","0","0","0","0","0","0","599.15999999999997","429.99000000000001","0","0","1","0","0","T","20170302","Unable to find POS in dim.location3792"
"2017-03-02","4973","2944.8800000000001","9","389.98000000000002","2","2747.9300000000003","5","1780.1100000000001","2747.9300000000003","5","1246.96","3","0","99.989999999999995","0","0","1406.6900000000001","3931.1700000000001","2944.8799999999997","0","0","9","0","0","T","20170302","Unable to find POS in dim.location4973"
"2017-03-02","5056","90","1","0","0","0","0","40","0","0","0","0","22","109.98999999999999","0","0","137.02000000000001","115.83","90","0","0","1","0","0","T","20170302","Unable to find POS in dim.location5056"
"2017-03-02","5064","2165.8200000000002","6","188.99000000000001","1","2103.8499999999999","4","1396.1099999999999","2103.8499999999999","4","858.98000000000002","2","0","0","0","0","0","2728.29","851.84000000000003","0","0","4","0","0","T","20170302","Unable to find POS in dim.location5064"
"2017-03-02","6901","2592.3099999999995","3","0","0","2499.9899999999998","1","1430","2499.9899999999998","1","0","0","15","99.989999999999995","0","0","0","2928.52","2581.3299999999999","0","0","2","0","0","T","20170302","Unable to find POS in dim.location6901"
"2017-03-02","9299","1158.3199999999999","6","144.97999999999999","2","1063.3699999999999","2","206.61000000000001","1079.8699999999999","2","0","0","0","0","0","0","823.99000000000001","894.63999999999999","518.45000000000005","0","0","4","0","0","T","20170302","Unable to find POS in dim.location9299"
"2017-03-02","9333","1645.55","7","0","0","597.59000000000003","2","3070.3900000000003","597.59000000000003","2","0","0","0","319.95999999999998","0","0","-1387.71","-1387.71","-49.979999999999997","0","0","-1","0","0","T","20170302","Unable to find POS in dim.location9333"
"2017-03-02","9935","-40.090000000000146","7","1072.97","3","-320.02999999999975","3","-1580","-900.00999999999976","1","0","0","0","-179.99000000000001","0","0","-2056.7399999999998","3633.1599999999999","-1331.0599999999999","0","0","5","0","0","T","20170302","Unable to find POS in dim.location9935"
"2017-03-02","9937","2760.9199999999996","9","0","0","2637.9699999999998","4","1432.98","2487.9699999999998","3","-1198.99","1","0","0","0","0","0","2985.27","3475.9199999999996","0","0","8","0","0","T","20170302","Unable to find POS in dim.location9937"
"2017-03-02","9958","1238.5","3","0","0","1217.51","2","500.48000000000002","1332.9100000000001","3","0","0","0","0","0","0","754.5","1554.9400000000001","725.01999999999998","0","0","3","0","0","T","20170302","Unable to find POS in dim.location9958"
"2017-03-03","1741","1914.9400000000001","6","209.99000000000001","1","1829.97","3","550","1579.98","2","0","0","0","0","0","0","1359.4400000000001","2416","1864.95","0","0","5","0","0","T","20170303","Unable to find POS in dim.location1741"
