Inactive,Close Date,Location Desc,Format,Ownership Type,Name (no hierarchy),POS Number,EIS Number,Region,District,District Manager Name,City,State/Province,Zip,Address 1,Address 2,Latitude,Longitude,Open Date,Change of Owner / Takeover Date,Franchisee / Dealer,Location Type,Issue Date,Expiration Date
No,,"OUT - Austin,TX",OUT,Company,9284,9284,9284,9034,951,,Austin,TX,78750,13435 Highway 183 N,183 N,30.447005,-97.788702,,3/6/2016,,Retail,,
No,,"OUT - Allen,TX",OUT,Franchise,9796,9796,9796,9034,951,,Allen,TX,75002,109 N Greenville Avenue,,33.10256,-96.662453,,1/26/2014,,Retail,,
No,,"OUT - Tempe,AZ",OUT,Franchise,4598,4598,4598,9034,951,,Tempe,AZ,85282,5000 S. Arizona Mills Circle,Suite 625,33.383147,-111.964725,,11/17/2013,,Retail,,
No,,"OUT - Phoenix,AZ",OUT,Franchise,4666,4666,4666,9034,951,,Phoenix,AZ,85022,16809 N. 9th Street,,33.639017,-112.060779,,,,Retail,,
No,,"OUT - Glendale,AZ",OUT,Franchise,4962,4962,4962,9034,951,,Glendale,AZ,85302,5734 W Peoria Avenue,,33.583144,-112.183298,,6/1/2014,,Retail,,
No,,"OUT - GILBERT,AZ",OUT,Franchise,7349,7349,7349,9034,951,,GILBERT,AZ,85234,857 N VAL VISTA DR STE101,,33.366419,-111.75518,,11/17/2013,,Retail,,
No,,"OUT - Bridgeville,PA",OUT,Company,4333,4333,4333,9034,954,,Bridgeville,PA,15017,1051 Washington Pike,,40.367479,-80.107684,,,,Retail,,
No,,"OUT - Prince William,VA",OUT,Company,4599,4599,4599,9034,954,,Prince William,VA,22192,2700 Potomac Mills Circle,Suite 707,38.644455,-77.297859,,,,Retail,,
No,,"OUT - Philadelphia,PA",OUT,Company,4621,4621,4621,9034,954,,Philadelphia,PA,19154,1357 Franklin Mills Circle,,40.08562,-74.963753,,,,Retail,,
No,,"OUT - Pittsburgh,PA",OUT,Company,4689,4121,4689,9034,954,,Pittsburgh,PA,15201,27 51st Street,,40.479383,-79.959406,,,,Retail,,
No,,"OUT - Newark,DE",OUT,Company,4952,4952,4952,9034,954,,Newark,DE,19702,49 University Plaza,,39.666439,-75.670501,,,,Retail,,
No,,"OUT - Richmond,VA",OUT,Company,4994,4994,4994,9034,954,,Richmond,VA,23230,4100 Tomlynn Street,Suite A,37.577066,-77.479384,,,,Retail,,
No,,"OUT - WILLOUGHBY,OH",OUT,Company,7440,7440,7440,9034,954,,WILLOUGHBY,OH,44094,35101 EUCLID AVE STE 18,,41.626226,-81.437588,,,,Retail,,
No,,"OUT - North Olmsted,OH",OUT,Company,7450,7450,7450,9034,954,,North Olmsted,OH,44070,26662 BROOKPARK RD EXTENS,,41.419719,,,,,Retail,,
No,,"OUT - Chesapeake,VA",OUT,Company,7593,7593,7593,9034,954,,Chesapeake,VA,23320,2005 South Military Highway,,36.78556,-76.258256,,,,Retail,,
No,,"OUT - Timonium,MD",OUT,Company,8482,4330,8482,9034,954,,Timonium,MD,21093,1910 York Road,,39.434352,-76.624434,,,,Retail,,
No,,"OUT - Norristown,PA",OUT,Company,9114,9114,9114,9034,954,,Norristown,PA,19401,2811 Dekalb Pike,,40.141385,-75.314863,,,,Retail,,
No,,"OUT - Silver Spring,MD",OUT,Company,9282,9282,9282,9034,954,,Wheaton,MD,20902,11060 Veirs Mills Road,,39.037241,-77.051595,,,,Retail,,
No,,"OUT - Baltimore,MD",OUT,Company,9944,9944,9944,9034,954,,Baltimore,MD,21236,8200 Belair Road,,39.380201,-76.504039,,,,Retail,,
No,,"OUT - Tacoma,WA",OUT,Company,4119,4119,4119,9034,956,,Tacoma,WA,98406,5401 6th Avenue,Suite 515,47.256437,-122.508885,,6/11/2017,,Retail,,
No,,"OUT - Grand Junction,CO",OUT,Company,5362,5362,5362,9034,956,,Grand Junction,CO,81501,2830 North Avenue,Suite 3B,39.078715,-108.527223,,,,Retail,,
No,,"OUT - Portland,OR",OUT,Company,5397,5397,5397,9034,956,,Portland,OR,97230,4500 N E 122nd Avenue,,45.554679,-122.535233,,6/11/2017,,Retail,,
No,,"OUT - Shoreline,WA",OUT,Company,7538,7538,7538,9034,956,,Shoreline,WA,98133,15711 1/2 Aurora Avenue N,,47.743799,-122.348856,,,,Retail,,
No,,"OUT - Westminster,CO",OUT,Company,7541,7541,7541,9034,956,,Westminster,CO,80005,7647 W 88th Avenue,,39.858474,-105.083635,,,,Retail,,
No,,"OUT - Tukwila,WA",OUT,Company,9788,9788,9788,9034,956,,Tukwila,WA,98188,18340 - 18350 Olympic Avenue S,,,,,6/11/2017,,Retail,,
No,,"OUT - Clackamas,OR",OUT,Company,9888,9888,9888,9034,956,,Clackamas,OR,97086,10176 SE 82nd Avenue,,45.448973,-122.577134,,6/11/2017,,Retail,,
No,,"OUT - Boise,ID",OUT,Franchise,4824,4824,4824,9034,956,,Boise,ID,83709,8033 W Franklin Road,,43.60349,-116.282337,,,,Retail,,
No,,"OUT - Bakersfield,CA",OUT,Company,4029,4029,4029,9034,958,,Bakersfield,CA,93304,2300 White Lane,Unit B,35.319742,-119.028746,,,,Retail,,
No,,"OUT - Palmdale,CA",OUT,Company,4038,4038,4038,9034,958,,Palmdale,CA,93551,320 West Rancho Vista Boulevard,,34.60052,-118.13498,,,,Retail,,
No,,"OUT - Santa Ana,CA",OUT,Company,4049,4049,4049,9034,958,,Santa Ana,CA,92707,500 W Warner Avenue,,33.714811,-117.873731,,,,Retail,,
No,,"OUT - San Diego,CA",OUT,Company,4328,4328,4328,9034,958,,San Diego,CA,92110,960 Sherman Street,,32.765157,-117.200325,,6/11/2017,,Retail,,
No,,"OUT - Ontario,CA",OUT,Company,4958,4958,4958,9034,958,,Ontario,CA,91761,2401 S Vineyard Avenue,,34.029403,-117.607201,,6/11/2017,,Retail,,
No,,"OUT - West Covina,CA",OUT,Company,5282,5282,5282,9034,958,,West Covina,CA,91790,728 South Orange Avenue,,34.070196,-117.942007,,6/11/2017,,Retail,,
No,,"OUT - OCEANSIDE,CA",OUT,Company,7359,7359,7359,9034,958,,OCEANSIDE,CA,92054,2505-B VISTA WAY 1,,33.182711,-117.332673,,6/11/2017,,Retail,,
No,,"OUT - BREA,CA",OUT,Company,7438,7438,7438,9034,958,,BREA,CA,92821,2335 EAST IMPERIAL HWY,,33.912797,-117.871747,,,,Retail,,
No,,"OUT - Torrance,CA",OUT,Company,7659,7659,7659,9034,958,,Torrance,CA,90503,3610 Torrance Boulevard,,33.837081,-118.350012,,12/4/2016,,Retail,,
No,,"OUT - Corona,CA",OUT,Company,9150,9150,9150,9034,958,,Corona,CA,92881,1208 Magnolia Avenue,,33.863317,-117.543783,,6/11/2017,,Retail,,
No,,"OUT - Carmel Mountain,CA",OUT,Company,9405,9405,9405,9034,958,,Carmel Mountain,CA,92128,12080 Carmel Mountain,,32.984638,-117.077783,,,,Retail,,
No,,OS Marketplace,OUT,,7086,,7086,9940,,,,,,,,,,,,,Retail,,
No,12/30/2016,"OUT - Centreville,VA",OUT,,2367,2367,2367,9034,944,,Centreville,VA,20121,6365 Multiplex Drive,,,,,,,Retail,,
No,6/30/2017,"OUT - Albuquerque,NM",OUT,,4021,4021,4021,9070,951,,Albuquerque,NM,87114,9227 Coors Boulevard NW,,,,,,,Retail,,
No,6/30/2017,"OUT - Brooksville,FL",OUT,,4050,4050,4050,9034,943,,Brooksville,FL,34601,19490 Cortez Boulevard,,,,,,,Retail,,
No,1/28/2017,"OUT - Syracuse,NY",OUT,,4124,4124,4124,9034,941,,Syracuse,NY,13204,306 Hiawatha Boulevard,Space H203,,,,,,Retail,,
No,6/30/2017,"OUT - Naples,FL",OUT,,4225,4225,4225,9034,943,,Naples,FL,34113,4929 Rattlesnake Hammock Road,,,,,,,Retail,,
No,6/30/2017,"OUT - Wilkes Barre,PA",OUT,,4419,4419,4419,9034,940,,Wilkes Barre,PA,18702,250 East End Centre,,,,,,,Retail,,
No,12/16/2017,"OUT - West Babylon,NY",OUT,Company,4585,4585,4585,9034,941,,West Babylon,NY,11704,1000-2 Montauk Highway,,40.683591,-73.349373,,,,Retail,,
No,12/16/2017,"OUT - Hazelwood,MO",OUT,Company,4696,4696,4696,9034,949,,Hazelwood,MO,63042,5555 Street Louis Mills Boulevard,,38.788793,-90.413598,,6/11/2017,,Retail,,
No,6/30/2017,"OUT - Bergenfield,NJ",OUT,,5142,5142,5142,9034,940,,Bergenfield,NJ,07621,450 S Washington Ave,,,,,,,Retail,,
No,3/31/2018,"OUT - Corona,CA",OUT,Company,5298,5298,5298,9034,958,,Corona,CA,92879,2280 Griffin Way,,33.889129,-117.517581,,6/11/2017,,Retail,,
No,3/31/2017,"OUT - DeLand,FL",OUT,,5365,5365,5365,9034,943,,DeLand,FL,32720,2661A S Woodland Boulevard,,,,,,,Retail,,
No,2/25/2018,"OUT - TUCSON,AZ",OUT,Franchise,7237,7237,7237,9034,951,,TUCSON,AZ,85710,7055 EAST BROADWAY,,32.222647,-110.842892,,6/1/2014,,Retail,,
No,1/28/2017,"OUT - Rome,NY",OUT,,7507,7507,7507,9034,941,,Rome,NY,13440,5799 Rome-Talberg Road,,37.69959,-75.504568,,,,Retail,,
No,3/19/2017,"OUT - North Miami Beach,FL",OUT,,7546,7546,7546,9034,943,,North Miami Beach,FL,33162,898 N. Miami Beach Boulevard,,37.69959,-80.182403,,,,Retail,,
No,6/30/2017,"OUT - Hendersonville,TN",OUT,,7588,7588,7588,9034,945,,Hendersonville,TN,37075,393 East Main Street,,,,,,,Retail,,
No,6/30/2017,"OUT - Dublin,OH",OUT,,7592,7592,7592,9069,954,,Dublin,OH,43017,6020 Sawmill Road,Suite 300,,,,,,Retail,,
No,6/30/2017,"OUT - Phoenixville,PA",OUT,,7600,7600,7600,9034,940,,Phoenixville,PA,19460,700 Nutt Road,,,,,,,Retail,,
No,12/1/2017,"OUT - Minneapolis,MN",OUT,Company,7652,7652,7652,9069,946,,Minneapolis,MN,55413,2700 Winter Street NE,,44.993513,-93.214787,,,,Retail,,
No,1/28/2017,"OUT - River Grove,IL",OUT,,7704,7704,7704,9069,946,,River Grove,IL,60171,8345 W Belmont Avenue,,,,,,,Retail,,
No,6/12/2017,"OUT - Denver,CO",OUT,,8246,4071,8246,9070,956,,Denver,CO,80204,701 Osage Street,,,,,,,Retail,,
No,6/30/2017,"OUT - Elgin,IL",OUT,,8496,4482,8496,9069,946,,Elgin,IL,60120,822 Summit Avenue,,,,,,,Retail,,
No,12/16/2017,"OUT - Lonetree,CO",OUT,Company,9281,9281,9281,9069,956,,Lonetree,CO,80124,8585 S Yosemite Street,,39.561552,-104.881192,,,,Retail,,
No,12/31/2016,"OUT - Farmer's Branch,TX",OUT,,9481,9481,9481,9069,947,,Farmer's Branch,TX,75244,5000 Alpha Road,,,,,,,Retail,,
No,11/6/2016,"OUT - Monroeville,PA",OUT,,9671,9671,9671,9069,954,,Monroeville,PA,15146,3700 William Penn Highway,,,,,,,Retail,,
No,1/28/2017,"OUT - Englewood,CO",OUT,,9764,9764,9764,9070,956,,Englewood,CO,80110,200 W Bellview,,,,,,,Retail,,
No,3/31/2017,"OUT - Niles,IL",OUT,,9785,9785,9785,9069,946,,Niles,IL,60174,8247 West Golf Road,,,,,,,Retail,,
No,12/16/2017,"OUT - Greensboro,NC",OUT,Company,9892,9892,9892,9034,945,,Greensboro,NC,27407,1302 Bridford Parkway,,36.053049,-79.904451,,,,Retail,,
No,1/28/2017,"OUT - El Monte,CA",OUT,,9951,9951,9951,9070,958,,El Monte,CA,91731,3610 Peck Road,,,,,,,Retail,,
No,1/28/2017,"OUT - Norfolk,VA",OUT,,9983,9983,9983,9034,944,,Norfolk,VA,23518,6101 N Military Highway,,,,,,,Retail,,
